customer_city,customer_state,lat,lon
inubia paulista,SP,-21.7695,-50.9633
breves,PA,-1.68036,-50.4791
sao miguel das matas,BA,-13.0434,-39.4578
presidente dutra,BA,-11.2923,-41.9843
presidente dutra,BA,-5.2898,-44.495
sao goncalo do amarante,RN,-5.79068,-35.3257
sao goncalo do amarante,RN,-3.60515,-38.9726
cambiasca,RJ,,
comercinho,MG,-16.2963,-41.7945
narandiba,SP,-22.4057,-51.5274
alto boa vista,MT,-11.6732,-51.3883
dona francisca,RS,-29.6195,-53.3617
andrelandia,MG,-21.7411,-44.3117
aramari,BA,-12.0884,-38.4969
santa maria do salto,MG,-16.2479,-40.1512
arealva,SP,-22.031,-48.9135
boa vista da aparecida,PR,-25.4308,-53.4117
piau,MG,-21.5096,-43.313
pardinho,SP,-23.0841,-48.3679
caldas do jorro,BA,,
acaiaca,MG,-20.359,-43.1439
bento de abreu,SP,-21.2686,-50.814
nova guarita,MT,-10.312,-55.4061
iacri,SP,-21.8572,-50.6932
esperantinopolis,MA,-4.87938,-44.6926
cavalcante,GO,-13.7976,-47.4566
vera cruz,SP,-6.04399,-35.428
vera cruz,SP,-12.9568,-38.6153
vera cruz,SP,-29.7184,-52.5152
vera cruz,SP,-22.2183,-49.8207
triunfo,PE,-29.9291,-51.7075
triunfo,PE,-6.5713,-38.5986
triunfo,PE,-7.83272,-38.0978
jacuizinho,RS,-29.0401,-53.0657
recreio,MG,-21.5289,-42.4676
quixabeira,BA,-11.4031,-40.12
iati,PE,-9.04559,-36.8498
pindobacu,BA,-10.7433,-40.3675
indiapora,SP,-19.979,-50.2909
planura,MG,-20.1376,-48.7
bom jesus,SC,-26.7326,-52.3919
bom jesus,SC,-28.6697,-50.4295
bom jesus,SC,-9.07124,-44.359
bom jesus,SC,-5.98648,-35.5792
bom jesus,SC,-6.81601,-38.6453
mamonas,MG,-15.0479,-42.9469
imigrante,RS,-29.3508,-51.7748
rio pomba,MG,-21.2712,-43.1696
aguas claras,RS,,
ronda alta,RS,-27.7758,-52.8056
carbonita,MG,-17.5255,-43.0137
pedro ii,PI,-4.42585,-41.4482
pinheiros,ES,-18.4141,-40.2171
nossa senhora de lourdes,SE,-10.0772,-37.0615
pindai,BA,-14.4921,-42.686
santana,PR,-12.9792,-44.0506
santana,PR,-0.045434,-51.1729
divino das laranjeiras,MG,-18.7755,-41.4781
mundo novo,BA,-11.8541,-40.4714
mundo novo,BA,-23.9355,-54.281
mundo novo,BA,-13.7729,-50.2814
curvelandia,MT,-15.6084,-57.9133
agua comprida,MG,-20.0576,-48.1069
general salgado,SP,-20.6485,-50.364
solonopole,CE,-5.71894,-39.0107
santa fe,PR,-23.04,-51.808
sao jose do divino,MG,-3.81411,-41.8308
sao jose do divino,MG,-18.4793,-41.3907
dom vicoso,MG,-22.2511,-45.1643
casa nova,BA,-9.16408,-40.974
barbosa ferraz,PR,-24.0334,-52.004
alvaro de carvalho,SP,-22.0841,-49.719
sanclerlandia,GO,-16.197,-50.3124
andarai,BA,-12.8049,-41.3297
japira,PR,-23.8142,-50.1422
taquarivai,SP,-23.9211,-48.6948
bequimao,MA,-2.44162,-44.7842
uniao da serra,RS,-28.7833,-52.0238
irara,BA,-12.0504,-38.7631
lagoa de sao francisco,PI,-4.38505,-41.5969
galia,SP,-22.2918,-49.5504
carmo do rio verde,GO,-15.3549,-49.708
machadinho,RS,-27.5667,-51.6668
mae d'agua,PB,-7.25201,-37.4322
monte gordo,BA,,
santa maria,RJ,-29.6868,-53.8149
santa maria,RJ,-5.83802,-35.6914
altonia,PR,-23.8759,-53.8958
cumaru,PE,-8.00827,-35.6957
bom jardim,MA,-22.1545,-42.4251
bom jardim,MA,-7.79695,-35.5784
bom jardim,MA,-3.54129,-45.606
palmeira,SC,-25.4257,-50.007
palmeira,SC,-27.583,-50.1577
capela do alto,SP,-23.4685,-47.7388
inocencia,MS,-19.7277,-51.9281
portalegre,RN,-6.02064,-37.9865
novo progresso,PA,-7.14347,-55.3786
araruna,PB,-23.9315,-52.5021
araruna,PB,-6.54848,-35.7498
nova boa vista,RS,-27.9926,-52.9784
apiuna,SC,-27.0375,-49.3885
sangao,SC,-28.6326,-49.1322
capela,SE,-9.41504,-36.0826
capela,SE,-10.5069,-37.0628
senhora dos remedios,MG,-21.0351,-43.5812
vila bela da santissima trindade,MT,-15.0068,-59.9504
catas altas,MG,-20.0734,-43.4061
santa rita de jacutinga,MG,-22.1474,-44.0977
reserva do iguacu,PR,-25.8319,-52.0272
itaituba,PA,-4.2667,-55.9926
pedras altas,RS,-31.7365,-53.5814
vicosa,AL,-5.98253,-37.9462
vicosa,AL,-9.36763,-36.2431
vicosa,AL,-20.7559,-42.8742
tailandia,PA,-2.94584,-48.9489
pau d'arco,PA,-1.59772,-46.9268
pau d'arco,PA,-7.53919,-49.367
monte carlo,SC,-27.2239,-50.9808
jeronimo monteiro,ES,-20.7994,-41.3948
itacarambi,MG,-15.089,-44.095
jacigua,ES,,
coronel sapucaia,MS,-23.2724,-55.5278
engenheiro navarro,MG,-17.2831,-43.947
sao joao batista,MA,-2.95398,-44.7953
sao joao batista,MA,-27.2772,-48.8474
novo oriente de minas,MG,-17.4089,-41.2194
colmeia,TO,-8.72463,-48.7638
ibicoara,BA,-13.4059,-41.284
antunes,MG,,
fontoura xavier,RS,-28.9817,-52.3445
aguas de santa barbara,SP,-22.8812,-49.2421
salto veloso,SC,-26.903,-51.4043
maracacume,MA,-2.04918,-45.9587
palmeiras de goias,GO,-16.8044,-49.924
itaquitinga,PE,-7.66373,-35.1002
laje do muriae,RJ,-21.2091,-42.1271
angulo,PR,-23.1946,-51.9154
capoeiras,PE,-8.73423,-36.6306
jaupaci,GO,-16.1773,-50.9508
isaias coelho,PI,-7.73597,-41.6735
olho d'agua das cunhas,MA,-4.13417,-45.1163
flores de goias,GO,-14.4451,-47.0417
barreirinhas,MA,-2.75863,-42.8232
tejupa,SP,-23.3425,-49.3722
jaciara,MT,-15.9548,-54.9733
oeiras,PI,-7.01915,-42.1283
boa esperanca,RJ,-24.2467,-52.7876
boa esperanca,RJ,-21.0927,-45.5612
boa esperanca,RJ,-18.5395,-40.3025
buriti do tocantins,TO,-5.31448,-48.2271
bandeirantes d'oeste,SP,,
ibitita,BA,-11.5414,-41.9748
tabira,PE,-7.58366,-37.5377
mato leitao,RS,-29.5285,-52.1278
figueira,PR,-23.8455,-50.4031
fazenda nova,GO,-16.1834,-50.7781
pindorama,SP,-21.1853,-48.9086
lagoa do ouro,PE,-9.12567,-36.4584
aratiba,RS,-27.3978,-52.2975
sao pedro da uniao,MG,-21.131,-46.6123
ciriaco,RS,-28.3419,-51.8741
turmalina,SP,-20.0486,-50.4792
turmalina,SP,-17.2828,-42.7285
jardim de piranhas,RN,-6.37665,-37.3496
santa maria do suacui,MG,-18.1896,-42.4139
sao jose do piaui,PI,-6.87194,-41.4731
santo antonio das queimadas,PE,,
nova itaberaba,SC,-26.9428,-52.8141
irai de minas,MG,-18.9819,-47.461
grandes rios,PR,-24.1466,-51.5094
sao joao do itaperiu,SC,-26.6213,-48.7683
gloria do goita,PE,-8.00568,-35.2904
cha de alegria,PE,-8.00679,-35.204
palmeira d oeste,SP,,
lupercio,SP,-22.4146,-49.818
serrita,PE,-7.94041,-39.2951
itarana,ES,-19.875,-40.8753
ipueiras,CE,-11.2329,-48.46
ipueiras,CE,-4.53802,-40.7118
perpetuo socorro,MG,,
pontalina,GO,-17.5225,-49.4489
cristiano otoni,MG,-20.8324,-43.8166
pedro de toledo,SP,-24.2764,-47.2354
pinhal da serra,RS,-27.8751,-51.1673
vera cruz,RN,-6.04399,-35.428
vera cruz,RN,-12.9568,-38.6153
vera cruz,RN,-29.7184,-52.5152
vera cruz,RN,-22.2183,-49.8207
agua limpa,GO,-18.0771,-48.7603
ivai,PR,-25.0067,-50.857
valentim gentil,SP,-20.4217,-50.0889
estevao de araujo,MG,,
cedral,MA,-2.00027,-44.5281
cedral,MA,-20.9009,-49.2664
cristopolis,BA,-12.2249,-44.4214
florai,PR,-23.3178,-52.3029
capetinga,MG,-20.6163,-47.0571
andre da rocha,RS,-28.6283,-51.5797
lencois,BA,-12.5616,-41.3928
sabaudia,PR,-23.3155,-51.555
abadiania,GO,-16.197,-48.7057
candido godoi,RS,-27.9515,-54.7517
arara,PB,-6.82813,-35.7552
coluna,MG,-18.2311,-42.8352
sarapui,SP,-23.6397,-47.8249
sao jose do hortencio,RS,-29.528,-51.245
luziapolis,AL,,
jiquirica,BA,-13.2621,-39.5737
acucena,MG,-19.0671,-42.5419
quixada,PE,-4.9663,-39.0155
pirangi,SP,-21.0886,-48.6607
jerico,PB,-6.54577,-37.8036
coronel domingos soares,PR,-26.2277,-52.0356
padre paraiso,MG,-17.0758,-41.4821
rio dos indios,RS,-27.2973,-52.8417
laurentino,SC,-27.2173,-49.7331
arneiroz,CE,-6.3165,-40.1653
castro alves,BA,-12.7579,-39.4248
altinho,PE,-8.48482,-36.0644
ipecaeta,BA,-12.3028,-39.3069
piratini,RS,-31.4473,-53.0973
carmo de minas,MG,-22.1204,-45.1307
praia norte,TO,-5.39281,-47.8111
salto do ceu,MT,-15.1303,-58.1317
coronel martins,SC,-26.511,-52.6694
itabirinha,MG,-18.5712,-41.234
fazenda vilanova,RS,-29.5885,-51.8217
picui,PB,-6.50845,-36.3497
jatoba,PE,-5.82282,-44.2153
jatoba,PE,-9.17476,-38.2607
rio branco,MT,-15.2483,-58.1259
rio branco,MT,-9.97499,-67.8243
carmopolis,SE,-10.6449,-36.9887
progresso,RS,-29.2441,-52.3197
wenceslau guimaraes,BA,-13.6908,-39.4762
perobal,PR,-23.8949,-53.4098
venturosa,PE,-8.57885,-36.8742
nazare,BA,-13.0235,-39.0108
nazare,BA,-6.37496,-47.6643
japaraiba,MG,-20.1442,-45.5015
pirapo,PR,-28.0439,-55.2001
curuca,PA,-0.733214,-47.8515
vitoria do jari,AP,-0.938,-52.424
altos,PI,-5.03888,-42.4612
porto rico,PR,-22.7747,-53.2677
nova padua,RS,-29.0275,-51.3098
mara rosa,GO,-14.0148,-49.1777
aribice,BA,,
itau,RN,-5.8363,-37.9912
doce grande,PR,,
tapurah,MT,-12.695,-56.5178
pedrao,BA,-12.1491,-38.6487
pinhao,SE,-10.5677,-37.7242
pinhao,SE,-25.6944,-51.6536
campo do tenente,PR,-25.98,-49.6844
sao joao da parauna,GO,-16.8126,-50.4092
sao jose do rio claro,MT,-13.4398,-56.7218
santa lucia,SP,-21.685,-48.0885
santa lucia,SP,-25.4104,-53.5638
monte alegre,PA,-1.99768,-54.0724
monte alegre,PA,-6.07063,-35.3253
aquidauana,MS,-20.4666,-55.7868
senador amaral,MG,-22.5869,-46.1763
piacu,ES,,
ipiacu,MG,-18.6927,-49.9436
maristela,SP,,
miravania,MG,-14.7348,-44.4092
caetes,PE,-8.7803,-36.6268
erico cardoso,BA,-13.4215,-42.1352
guaraciaba do norte,CE,-4.15814,-40.7476
macaubal,SP,-20.8022,-49.9687
pimenta,MG,-20.4827,-45.8049
quarai,RS,-30.384,-56.4483
paraiso do sul,RS,-29.6717,-53.144
brotas de macaubas,BA,-11.9915,-42.6326
maua da serra,PR,-23.8988,-51.2277
macambira,SE,-10.6619,-37.5413
oroco,PE,-8.61026,-39.6026
verissimo,MG,-19.6657,-48.3118
planaltina do parana,PR,-23.0101,-52.9162
contenda,PR,-25.6788,-49.535
castanheira,MT,-11.1251,-58.6081
araponga,MG,-20.6686,-42.5178
alto alegre,PR,-21.5811,-50.168
alto alegre,PR,2.98858,-61.3072
alto alegre,PR,-28.7769,-52.9893
vitoria das missoes,RS,-28.3516,-54.504
estreito,MA,-6.56077,-47.4431
sao goncalo do abaete,MG,-18.3315,-45.8265
garrafao do norte,PA,-1.92986,-47.0505
lagoa real,BA,-14.0334,-42.1328
serrania,MG,-21.5441,-46.0417
congonhinhas,PR,-23.5493,-50.5569
fragosos,SC,,
gouveia,MG,-18.4519,-43.7423
madalena,CE,-4.84601,-39.5725
colonia jordaozinho,PR,,
jaguaquara,BA,-13.5248,-39.964
macambara,RS,-29.1445,-56.0674
missi,CE,,
parai,RS,-28.5964,-51.7896
murucupi,PA,,
romelandia,SC,-26.6809,-53.3172
ribeirao branco,SP,-24.2206,-48.7635
cajari,MA,-3.32742,-45.0145
novo lino,AL,-8.94191,-35.664
barra do jacare,PR,-23.116,-50.1842
lagoa do mato,CE,-6.05023,-43.5333
novo planalto,GO,-13.2424,-49.506
francisco sa,MG,-16.4827,-43.4896
guia lopes da laguna,MS,-21.4583,-56.1117
paineiras,MG,-18.8993,-45.5321
bom jesus,PI,-26.7326,-52.3919
bom jesus,PI,-28.6697,-50.4295
bom jesus,PI,-9.07124,-44.359
bom jesus,PI,-5.98648,-35.5792
bom jesus,PI,-6.81601,-38.6453
sao joao do sabugi,RN,-6.71387,-37.2027
quatituba,MG,,
monte santo,BA,-10.4374,-39.3321
epitaciolandia,AC,-11.0188,-68.7341
inhapim,MG,-19.5476,-42.1147
pedranopolis,SP,-20.2474,-50.1129
campo alegre de minas,MG,,
itabi,SE,-10.1248,-37.1056
rodelas,BA,-8.85021,-38.78
mira estrela,SP,-19.9789,-50.139
sao domingos,MG,-11.4649,-39.5268
sao domingos,MG,-26.5548,-52.5313
sao domingos,MG,-6.80313,-37.9488
sao domingos,MG,-10.7916,-37.5685
sao domingos,MG,-13.621,-46.7415
santa luzia,PB,-4.06873,-45.69
santa luzia,PB,-15.4342,-39.3287
santa luzia,PB,-19.7548,-43.8497
santa luzia,PB,-6.86092,-36.9178
araripe,CE,-7.21319,-40.1359
tiros,MG,-19.0037,-45.9626
denise,MT,-14.7324,-57.0583
coronel murta,MG,-16.6148,-42.184
romaria,MG,-18.8838,-47.5782
paraiso,SC,-21.0159,-48.7761
paraiso,SC,-26.62,-53.6716
mesquita,MG,-22.8028,-43.4601
mesquita,MG,-19.224,-42.6079
engenheiro balduino,SP,,
guaraciaba,MG,-20.5716,-43.0094
guaraciaba,MG,-26.6042,-53.5243
jatoba,MA,-5.82282,-44.2153
jatoba,MA,-9.17476,-38.2607
guaraci,SP,-20.4977,-48.9391
guaraci,SP,-22.9694,-51.6504
pontes gestal,SP,-20.1727,-49.7064
tanque novo,BA,-13.5485,-42.4934
rubelita,MG,-16.4053,-42.261
moncao,MA,-3.48125,-45.2496
cardoso moreira,RJ,-21.4846,-41.6165
agisse,SP,,
rondon,PR,-23.412,-52.7659
cocos,BA,-14.1814,-44.5352
marilandia do sul,PR,-23.7425,-51.3137
goianapolis,GO,-16.5098,-49.0234
massaranduba,SC,-7.18995,-35.7848
massaranduba,SC,-26.6109,-49.0054
sao francisco,SP,-20.3623,-50.6952
sao francisco,SP,-6.60773,-38.0968
sao francisco,SP,-10.3442,-36.8869
sao francisco,SP,-15.9514,-44.8593
miranda,MS,-20.2355,-56.3746
itiuba,BA,-10.6948,-39.8446
bossoroca,RS,-28.7291,-54.9035
salgado filho,PR,-26.1777,-53.3631
alexandrita,MG,,
ribeira do pombal,BA,-10.8373,-38.5382
heliopolis,BA,-10.6825,-38.2907
anitapolis,SC,-27.9012,-49.1316
pocoes,BA,-14.5234,-40.3634
carmopolis de minas,MG,-20.5396,-44.6336
sao joao da mata,MG,-21.928,-45.9297
tibau do sul,RN,-6.19176,-35.0866
santo antonio de goias,GO,-16.4815,-49.3096
conceicao da aparecida,MG,-21.096,-46.2049
jaguaruana,CE,-4.83151,-37.781
brasilandia,MS,-21.2544,-52.0365
santana do itarare,PR,-23.7587,-49.6293
ipuiuna,MG,-22.1013,-46.1915
alvorada d'oeste,RO,-11.3463,-62.2847
jacarau,PB,-6.61453,-35.289
estrela d oeste,SP,,
santa fe de goias,GO,-15.7664,-51.1037
mallet,PR,-25.8806,-50.8173
perola independente,PR,,
tecainda,SP,,
manfrinopolis,PR,-26.1441,-53.3113
ouro verde do oeste,PR,-24.7933,-53.9043
rio grande do piaui,PI,-7.78029,-43.1369
campestre,MG,-21.7079,-46.2381
campestre,MG,-8.84723,-35.5685
oleo,SP,-22.9435,-49.3419
sao paulo das missoes,RS,-28.0195,-54.9404
porto de pedras,AL,-9.16006,-35.3049
caracol,MS,-9.27933,-43.329
caracol,MS,-22.011,-57.0277
central de santa helena,MG,,
sao mateus do maranhao,MA,-4.03736,-44.4707
dom basilio,BA,-13.7565,-41.7677
iomere,SC,-27.0019,-51.2442
tuparece,MG,,
santa leopoldina,ES,-20.0999,-40.527
vicosa,RN,-5.98253,-37.9462
vicosa,RN,-9.36763,-36.2431
vicosa,RN,-20.7559,-42.8742
igarape-acu,PA,-1.12539,-47.626
altinopolis,SP,-21.0214,-47.3712
novais,SP,-20.9893,-48.9141
aparecida de monte alto,SP,,
sao geraldo do baguari,MG,,
salinas da margarida,BA,-12.873,-38.7562
marilena,PR,-22.7336,-53.0402
sao miguel do guama,PA,-1.61307,-47.4784
ibicare,SC,-27.0881,-51.3681
itajuipe,BA,-14.6788,-39.3698
amapora,PR,-23.0943,-52.7866
ribeirao claro,PR,-23.1941,-49.7597
rio maria,PA,-7.31236,-50.0379
antonio goncalves,BA,-10.5767,-40.2785
marechal deodoro,AL,-9.70971,-35.8967
entre rios de minas,MG,-20.6706,-44.0654
sao domingos,PE,-11.4649,-39.5268
sao domingos,PE,-26.5548,-52.5313
sao domingos,PE,-6.80313,-37.9488
sao domingos,PE,-10.7916,-37.5685
sao domingos,PE,-13.621,-46.7415
botelho,SP,,
novo mundo,MT,-9.95616,-55.2029
campo grande do piaui,PI,-7.12827,-41.0315
materlandia,MG,-18.4699,-43.0579
americano do brasil,GO,-16.2514,-49.9831
indiara,GO,-17.1387,-49.9862
sao jorge do patrocinio,PR,-23.7647,-53.8823
tamandare,PE,-8.75665,-35.1033
porto dos gauchos,MT,-11.533,-57.4132
irapua,SP,-21.2768,-49.4164
oiapoque,AP,3.84074,-51.8331
vila nova do sul,RS,-30.3461,-53.876
planaltino,BA,-13.2618,-40.3695
sao fernando,RN,-6.37975,-37.1864
salvador do sul,RS,-29.4386,-51.5077
santa izabel do oeste,PR,-25.8217,-53.4801
cocalzinho de goias,GO,-15.7914,-48.7747
anhumas,SP,-22.2934,-51.3895
cruz machado,PR,-26.0166,-51.343
barra do choca,BA,-14.8654,-40.5791
padre gonzales,RS,,
bandeirantes do tocantins,TO,-7.75612,-48.5836
bocaina,PI,-6.94124,-41.3168
bocaina,PI,-22.1365,-48.523
macaparana,PE,-7.55564,-35.4425
alvorada do norte,GO,-14.4797,-46.491
carlinda,MT,-9.94912,-55.8417
iretama,PR,-24.4253,-52.1012
lindoeste,PR,-25.2596,-53.5733
ipaporanga,CE,-4.89764,-40.7537
taboquinhas,BA,,
meruoca,CE,-3.53974,-40.4531
santa maria da serra,SP,-22.5661,-48.1593
mucuge,BA,-13.0053,-41.3703
sao bento,MA,-6.48529,-37.4488
sao bento,MA,-2.69781,-44.8289
capitao poco,PA,-1.74785,-47.0629
areias,SP,-22.5786,-44.6992
buriti alegre,GO,-18.1378,-49.0404
murutinga do sul,SP,-20.9908,-51.2774
terra rica,PR,-22.7111,-52.6188
vila langaro,RS,-28.1062,-52.1438
cacaulandia,RO,-10.349,-62.9043
itarantim,BA,-15.6528,-40.065
santana do cariri,CE,-7.17613,-39.7302
pium,TO,-10.442,-49.1876
varzea grande,PI,-6.54899,-42.248
varzea grande,PI,-15.6458,-56.1322
tiradentes,MG,-21.1102,-44.1744
ministro andreazza,RO,-11.196,-61.5174
caseiros,RS,-28.2582,-51.6861
porto grande,AP,0.71243,-51.4155
caicara do norte,RN,-5.07091,-36.0717
ceilandia,DF,,
paranatinga,MT,-14.4265,-54.0524
vicosa do ceara,CE,-3.5667,-41.0916
visconde de maua,RJ,,
pirambu,SE,-10.7215,-36.8544
placas,PA,-3.86813,-54.2124
barreira,CE,-4.28921,-38.6429
santana da boa vista,RS,-30.8697,-53.11
alto caparao,MG,-20.431,-41.8738
joaquim pires,PI,-3.50164,-42.1865
corguinho,MS,-19.8243,-54.8281
matutina,MG,-19.2179,-45.9664
jaborandi,SP,-13.6071,-44.4255
jaborandi,SP,-20.6884,-48.4112
ita,SC,-27.2907,-52.3212
riacho dos machados,MG,-16.0091,-43.0488
doutor ulysses,PR,-24.5665,-49.4219
leandro ferreira,MG,-19.7193,-45.0279
pingo-d'agua,MG,-19.7287,-42.4095
barra do rio azul,RS,-27.4069,-52.4084
teixeira soares,PR,-25.3701,-50.4571
pavao,MG,-17.4267,-41.0035
caldeirao grande do piaui,PI,-7.3314,-40.6366
jaguarao,RS,-32.5604,-53.377
entre folhas,MG,-19.6218,-42.2306
mundo novo,GO,-11.8541,-40.4714
mundo novo,GO,-23.9355,-54.281
mundo novo,GO,-13.7729,-50.2814
angical,BA,-12.0063,-44.7003
pindare mirim,MA,,
apiacas,MT,-9.53981,-57.4587
nova floresta,PB,-6.45056,-36.2057
coroaci,MG,-18.6156,-42.2791
conceicao do rio verde,MG,-21.8778,-45.087
cumari,GO,-18.2644,-48.1511
antonio cardoso,BA,-12.4335,-39.1176
governador portela,RJ,,
foz do jordao,PR,-25.7371,-52.1188
bela vista do paraiso,PR,-22.9937,-51.1927
bias fortes,MG,-21.602,-43.7574
lagoa salgada,RN,-6.12295,-35.4724
morrinhos,CE,-17.7334,-49.1059
morrinhos,CE,-3.23426,-40.1233
parnamirim,PE,-5.91116,-35.271
parnamirim,PE,-8.08729,-39.5795
ribeirao vermelho,MG,-21.1879,-45.0637
jaraguari,MS,-20.1386,-54.3996
ibiai,MG,-16.8591,-44.9046
bora,SP,-22.2696,-50.5409
pedras de fogo,PB,-7.39107,-35.1065
palmopolis,MG,-16.7364,-40.4296
palhano,CE,-4.73672,-37.9655
luiziana,PR,-24.2853,-52.269
campo bonito,PR,-25.0294,-52.9939
campina do monte alegre,SP,-23.5895,-48.4758
cravolandia,BA,-13.3531,-39.8031
selbach,RS,-28.6294,-52.9498
santa barbara d oeste,SP,,
amarante,PI,-6.24304,-42.8433
anadia,AL,-9.68489,-36.3078
humildes,BA,,
apuarema,BA,-13.8542,-39.7501
alto alegre do pindare,MA,-3.66689,-45.8421
puxinana,PB,-7.15479,-35.9543
ibitioca,RJ,,
avai,SP,-22.1514,-49.3356
matrincha,GO,-15.4342,-50.7456
segredo,RS,-29.3523,-52.9767
esperantina,TO,-5.36593,-48.5378
esperantina,TO,-3.88863,-42.2324
sao martinho,SC,-28.1609,-48.9867
sao martinho,SC,-27.7112,-53.9699
rio real,BA,-11.4814,-37.9332
jucas,CE,-6.51523,-39.5187
tamarana,PR,-23.7204,-51.0991
altamira do parana,PR,-24.7983,-52.7128
garuva,SC,-26.0292,-48.852
sao pedro dos ferros,MG,-20.1732,-42.5251
sao joao de pirabas,PA,-0.780222,-47.181
monsenhor paulo,MG,-21.7579,-45.5391
guapiara,SP,-24.1892,-48.5295
senhora de oliveira,MG,-20.7972,-43.3394
porto lucena,RS,-27.8569,-55.01
alto paraiso,PR,-26.1146,-52.7469
alto paraiso,PR,-9.71429,-63.3188
serra dourada,BA,-12.759,-43.9504
campina das missoes,RS,-27.9888,-54.8416
wenceslau braz,PR,-22.5368,-45.3626
wenceslau braz,PR,-23.8742,-49.8032
rio bonito do iguacu,PR,-25.4874,-52.5292
campo florido,MG,-19.7631,-48.5716
alto sao joao,PR,,
pirauba,MG,-21.2825,-43.0172
ladainha,MG,-17.6279,-41.7488
jaqueira,PE,-8.72618,-35.7942
nova brescia,RS,-29.2182,-52.0319
chaval,CE,-3.03571,-41.2435
marilac,MG,-18.5079,-42.0822
sao benedito,CE,-4.04713,-40.8596
chaveslandia,MG,,
turvania,GO,-16.6125,-50.1369
sao jose da laje,AL,-9.01278,-36.0515
paripiranga,BA,-10.6859,-37.8626
monte belo do sul,RS,-29.1607,-51.6333
ribas do rio pardo,MS,-20.4445,-53.7588
aracatu,BA,-14.428,-41.4648
guape,MG,-20.7631,-45.9152
cedro do abaete,MG,-19.1458,-45.712
santa maria da boa vista,PE,-8.79766,-39.8241
padre bernardo,GO,-15.1605,-48.2833
florida,PR,-23.0847,-51.9546
buritirama,BA,-10.7171,-43.6302
xapuri,AC,-10.6516,-68.4969
carajas,PA,,
boquira,BA,-12.8205,-42.7324
virgolandia,MG,-18.4738,-42.3067
nova erechim,SC,-26.8982,-52.9066
joao camara,RN,-5.54094,-35.8122
nazario,GO,-16.5808,-49.8817
carolina,MA,-7.33584,-47.4634
riachao das neves,BA,-11.7508,-44.9143
guaraciaba,SC,-20.5716,-43.0094
guaraciaba,SC,-26.6042,-53.5243
arraial d ajuda,BA,,
brejo bonito,MG,,
capela do alto alegre,BA,-11.6658,-39.8349
barro,CE,-7.17188,-38.7741
valparaiso,SP,-21.2229,-50.8699
porangaba,SP,-23.1761,-48.1195
estrela velha,RS,-29.1713,-53.1639
coronel freitas,SC,-26.9057,-52.7011
barrolandia,TO,-9.83404,-48.7252
carutapera,MA,-1.19696,-46.0085
itaguacu,GO,-19.8018,-40.8601
matriz de camaragibe,AL,-9.15437,-35.5243
alianca do tocantins,TO,-11.3056,-48.9361
rio rufino,SC,-27.8592,-49.7754
jequia da praia,AL,-10.0133,-36.0142
amapa do maranhao,MA,-1.67524,-46.0024
barro preto,BA,-14.7948,-39.476
lourdes,SP,-20.966,-50.2263
salto do itarare,PR,-23.6074,-49.6354
sambaiba,MA,-7.13447,-45.3515
fruta de leite,MG,-16.1225,-42.5288
lunardelli,PR,-24.0821,-51.7368
laranjal do jari,AP,-0.804911,-52.453
goncalves,MG,-22.6545,-45.8556
passos maia,SC,-26.7829,-52.0568
demerval lobao,PI,-5.35875,-42.6776
ilha grande,PI,-2.85774,-41.8186
palmeira d'oeste,SP,-20.4148,-50.7632
buritizal,SP,-20.1911,-47.7096
cururupu,MA,-1.81475,-44.8644
miraima,CE,-3.56867,-39.9663
santa brigida,BA,-9.73227,-38.1209
santana do deserto,MG,-21.9512,-43.1583
ribeiropolis,SE,-10.5357,-37.438
colonia castrolanda,PR,,
sao felix do araguaia,MT,-11.615,-50.6706
moeda,MG,-20.3399,-44.0509
curaca,BA,-8.98458,-39.8997
balneario gaivota,SC,-29.1527,-49.5841
taquarucu do sul,RS,-27.4005,-53.4702
divisa nova,MG,-21.5092,-46.1904
igrapiuna,BA,-13.8295,-39.1361
guzolandia,SP,-20.6467,-50.6645
ponte alta do norte,SC,-27.1591,-50.4659
amanari,CE,,
elisiario,SP,-21.1678,-49.1146
morro agudo de goias,GO,-15.3184,-50.0553
cipo,BA,-11.1032,-38.5179
vicentinopolis,GO,-17.7322,-49.8047
jaguarembe,RJ,,
divinopolis do tocantins,TO,-9.80018,-49.2169
japoata,SE,-10.3477,-36.8045
pastos bons,MA,-6.60296,-44.0745
nova esperanca do sudoeste,PR,-25.9004,-53.2618
gaviao peixoto,SP,-21.8367,-48.4957
santana do capivari,MG,,
sao felix,BA,-12.6104,-38.9727
ataleia,MG,-18.0438,-41.1149
sao desiderio,BA,-12.3572,-44.9769
santa maria,RN,-29.6868,-53.8149
santa maria,RN,-5.83802,-35.6914
vale do sol,RS,-29.5967,-52.6839
morro grande,SC,-28.8006,-49.7214
ubai,MG,-16.2885,-44.7783
itapetim,PE,-7.37178,-37.1863
capitao eneas,MG,-16.3265,-43.7084
rio negro,MS,-19.447,-54.9859
rio negro,MS,-26.095,-49.7982
novo oriente do piaui,PI,-6.44901,-41.9261
dobrada,SP,-21.5155,-48.3935
uruburetama,CE,-3.62316,-39.5107
aurora do para,PA,-2.14898,-47.5677
canarana,BA,-11.6858,-41.7677
canarana,BA,-13.5515,-52.2705
nova veneza,GO,-28.6338,-49.5055
nova veneza,GO,-16.3695,-49.3168
tenente ananias,RN,-6.45823,-38.182
gabriel monteiro,SP,-21.5294,-50.5573
ipigua,SP,-20.6557,-49.3842
